state,district,incumbent,first_name,last_name,name,party,result
TN,05,0,Jim,Cooper,"Cooper, Jim",D,0.6372845055
TN,06,1,Bart,Gordon,"Gordon, Bart",D,0.6591719376
TN,07,0,Marsha,Blackburn,"Blackburn, Marsha",R,0.707278659
TN,08,1,John,Tanner,"Tanner, John",D,0.701381199
TN,09,1,Harold E.,"Ford, Jr.","Ford, Harold E., Jr.",D,0.8380978788
TX,01,1,Max,Sandlin,"Sandlin, Max",D,0.5644611142
TX,02,1,Jim,Turner,"Turner, Jim",D,0.6084796549
TX,03,1,Sam,Johnson,"Johnson, Sam",R,0.7394522912
TX,04,1,Ralph M.,Hall,"Hall, Ralph M.",D,0.5782095849
TX,05,0,Jeb,Hensarling,"Hensarling, Jeb",R,0.5820896589
TX,06,1,Joe,Barton,"Barton, Joe",R,0.7034754354
TX,07,1,John,Culberson,"Culberson, John",R,0.8918978687
TX,08,1,Kevin,Brady,"Brady, Kevin",R,0.9314167208
TX,09,1,Nick,Lampson,"Lampson, Nick",D,0.5860446884
TX,10,1,Lloyd,Doggett,"Doggett, Lloyd",D,0.8437149767
TX,11,1,Chet,Edwards,"Edwards, Chet",D,0.515529108
TX,12,1,Kay,Granger,"Granger, Kay",R,0.9187226656
TX,13,1,Mac,Thornberry,"Thornberry, Mac",R,0.7927353123
TX,14,1,Ron,Paul,"Paul, Ron",R,0.6809083631
TX,15,1,Ruben,Hinojosa,"Hinojosa, Ruben",D,1
TX,16,1,Silvestre,Reyes,"Reyes, Silvestre",D,1
TX,17,1,Charlie,Stenholm,"Stenholm, Charlie",D,0.5136382506
TX,18,1,Sheila Jackson,Lee,"Lee, Sheila Jackson",D,0.7691311295
TX,19,1,Larry,Combest,"Combest, Larry",R,0.9163849236
TX,20,1,Charles A.,Gonzalez,"Gonzalez, Charles A.",D,1
TX,21,1,Lamar,Smith,"Smith, Lamar",R,0.7286857308
TX,22,1,Tom,DeLay,"DeLay, Tom",R,0.6317354354
TX,23,1,Henry,Bonilla,"Bonilla, Henry",R,0.5152571869
TX,24,1,Martin,Frost,"Frost, Martin",D,0.6466419827
TX,25,0,Chris,Bell,"Bell, Chris",D,0.5475948539
TX,26,0,Michael C.,Burgess,"Burgess, Michael C.",R,0.7480962849
TX,27,1,Solomon P.,Ortiz,"Ortiz, Solomon P.",D,0.6109937706
TX,28,1,Ciro D.,Rodriguez,"Rodriguez, Ciro D.",D,0.7109440351
TX,29,1,Gene,Green,"Green, Gene",D,0.9516495144
TX,30,1,Eddie Bernice,Johnson,"Johnson, Eddie Bernice",D,0.7426325146
TX,31,0,John R.,Carter,"Carter, John R.",R,0.6908176661
TX,32,0,Pete,Sessions,"Sessions, Pete",R,0.6776514178
UT,01,0,Rob,Bishop,"Bishop, Rob",R,0.6090172341
UT,02,1,Jim,Matheson,"Matheson, Jim",D,0.4942659015
UT,03,1,Chris,Cannon,"Cannon, Chris",R,0.6742773833
VT,00,0,Bernie ,Sanders,"Sanders, Bernie ",I,0.6425517572
VA,01,1,Jo Ann S.,Davis,"Davis, Jo Ann S.",R,0.9590752307
VA,02,1,Ed L.,Schrock,"Schrock, Ed L.",R,0.8314803838
VA,03,1,"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",D,0.96099832
VA,04,1,J. Randy,Forbes,"Forbes, J. Randy",R,0.9792148846
VA,05,1,Virgil H.,"Goode, Jr.","Goode, Virgil H., Jr.",R,0.6347473591
VA,06,1,"R. W. ""Bob""",Goodlatte,"Goodlatte, R. W. ""Bob""",R,0.9705514476
VA,07,1,Eric I.,Cantor,"Cantor, Eric I.",R,0.694455137
VA,08,1,James P.,"Moran, Jr.","Moran, James P., Jr.",D,0.5981350299
VA,09,1,"Frederick C. ""Rick""",Boucher,"Boucher, Frederick C. ""Rick""",D,0.6575964464
VA,10,1,Frank R.,Wolf,"Wolf, Frank R.",R,0.7172415927
VA,11,1,Thomas M.,"Davis, III","Davis, Thomas M., III",R,0.8290303617
VI,00,1,Donna M.,Christensen,"Christensen, Donna M.",D,0.6767445715
WA,01,1,Jay ,Inslee,"Inslee, Jay ",D,0.5564296653
WA,02,1,Rick ,Larsen,"Larsen, Rick ",D ,0.5007123423
WA,03,1,Brian ,Baird,"Baird, Brian ",D,0.6168965856
WA,04,1,Doc,Hastings,"Hastings, Doc ",R,0.66895921
WA,05,1,George R.,"Nethercutt, Jr.","Nethercutt, George R., Jr.",R,0.6266350936
WA,06,1,Norm,Dicks,"Dicks, Norm ",D,0.6419946651
WA,07,1,Jim ,McDermott,"McDermott, Jim ",D,0.7407477619
WA,08,1,Jennifer,Dunn,"Dunn, Jennifer",R,0.5981901788
WA,09,1,Adam,Smith,"Smith, Adam",D,0.5852116548
WV,01,1,Alan B.,Mollohan,"Mollohan, Alan B.",D,0.9971238799
WV,02,1,Shelley Moore,Capito,"Capito, Shelley Moore",R,0.600430118
WV,03,1,Nick Joe,"Rahall, II","Rahall, Nick Joe, II",D,0.7021965891
WI,01,1,Paul,Ryan,"Ryan, Paul",R,0.671942784
WI,02,1,Tammy,Baldwin,"Baldwin, Tammy",D,0.660090538
WI,03,1,Ron,Kind,"Kind, Ron",D,0.6282355536
WI,04,1,Jerry,Kleczka,"Kleczka, Jerry",D,0.863221261
WI,05,1,F. James,"Sensenbrenner, Jr.","Sensenbrenner, F. James, Jr.",R,0.8613228114
WI,06,1,Tom,Petri,"Petri, Tom",R,0.9922470656
WI,07,1,David R.,Obey,"Obey, David R.",D,0.6420740936
WI,08,1,Mark,Green,"Green, Mark",R,0.7258121997
WY,00,1,Barbara,Cubin,"Cubin, Barbara",R,0.6051484475
